Title,Video url,Thumbnail url,Channel name,Duration
ASMR Reiki Nervous System Rebalancing | personal attention for sleep,https://www.youtube.com/watch?v=FZYAImNHtQs,https://i.ytimg.com/vi/FZYAImNHtQs/maxresdefault.jpg,darklite ASMR ,"17 Minutes, 1 Seconds"
ASMR scratching your face until you dissociate,https://www.youtube.com/watch?v=W-vtJ7KX8Vk,https://i.ytimg.com/vi/W-vtJ7KX8Vk/maxresdefault.jpg,edafoxx ASMR,"29 Minutes, 26 Seconds"
ASMR Hearing Test Before Bed (eyes closed) 💟,https://www.youtube.com/watch?v=bUL0Ay4HB3w,https://i.ytimg.com/vi/bUL0Ay4HB3w/maxresdefault.jpg,Luna Bloom ASMR,"23 Minutes, 21 Seconds"
ASMR Eyes Closed Follow My Instructions 🌙 (whispers only) 🩵🍄,https://www.youtube.com/watch?v=uqSLfTs4c9A,https://i.ytimg.com/vi/uqSLfTs4c9A/maxresdefault.jpg,Luna Bloom ASMR,"19 Minutes, 17 Seconds"
ASMR Follow My Instructions Eyes Closed (whispering only),https://www.youtube.com/watch?v=8M84gFw8phM,https://i.ytimg.com/vi/8M84gFw8phM/maxresdefault.jpg,Luna Bloom ASMR,"28 Minutes, 26 Seconds"
"Universe Got Your Back!  👁 ⚡️ Aggressive Spiritual Cleansing, Cord Cutting & Energy Healing ASMR",https://www.youtube.com/watch?v=YTfeo2gVPmI,https://i.ytimg.com/vi/YTfeo2gVPmI/maxresdefault.jpg,Sanne The Witch,"38 Minutes, 3 Seconds"
ASMR Cranial Nerve Exam (I broke),https://www.youtube.com/watch?v=134ePQwpkaE,https://i.ytimg.com/vi/134ePQwpkaE/maxresdefault.jpg,Luna Bloom ASMR,"31 Minutes, 38 Seconds"
ASMR Cranial Nerve Exam ✨ (strange) ,https://www.youtube.com/watch?v=Zz3_U5J82z8,https://i.ytimg.com/vi/Zz3_U5J82z8/maxresdefault.jpg,Luna Bloom ASMR,"24 Minutes, 23 Seconds"
[ASMR] FAST & AGGRESSIVE HAIRCUT ✂️⚡️,https://www.youtube.com/watch?v=i-2UMqf1D-Q,https://i.ytimg.com/vi/i-2UMqf1D-Q/maxresdefault.jpg,MaggyASMR,"28 Minutes, 8 Seconds"
"ASMR While You Lay Down ~ Grass Plucking, Hair Massage, Affirmations (Patreon video)",https://www.youtube.com/watch?v=gXpYPa3dU8U,https://i.ytimg.com/vi/gXpYPa3dU8U/maxresdefault.jpg,Nasia ASMR,"23 Minutes, 41 Seconds"
"Fast & Aggressive ASMR | Peripherals 👀 (Hand Movements, Light Triggers + Much More)",https://www.youtube.com/watch?v=70m27PJ8nHA,https://i.ytimg.com/vi/70m27PJ8nHA/maxresdefault.jpg,FruityPatchouli ASMR,"28 Minutes, 44 Seconds"
"ASMR Giving You a Placebo Massage (REIKI, soft-spoken energy healing)",https://www.youtube.com/watch?v=63JF8jvGM6o,https://i.ytimg.com/vi/63JF8jvGM6o/maxresdefault.jpg,darklite ASMR ,"20 Minutes, 33 Seconds"
Trying ASMR for the First Time… SHHH 😴,https://www.youtube.com/watch?v=iq52u1dtwxk,https://i.ytimg.com/vi/iq52u1dtwxk/maxresdefault.jpg,SilentMuse ASMR,"4 Minutes, 23 Seconds"
[ASMR] open & close your eyes w. instructions (fast & chaotic),https://www.youtube.com/watch?v=VLdVQdSZzWg,https://i.ytimg.com/vi/VLdVQdSZzWg/maxresdefault.jpg,MaggyASMR,"20 Minutes, 31 Seconds"
[ASMR] full doctor appointment (fast),https://www.youtube.com/watch?v=Mgztcg9Nivs,https://i.ytimg.com/vi/Mgztcg9Nivs/maxresdefault.jpg,MaggyASMR,"21 Minutes, 59 Seconds"
ASMR FAST REIKI SESSION,https://www.youtube.com/watch?v=1JxZiqGNrsk,https://i.ytimg.com/vi/1JxZiqGNrsk/maxresdefault.jpg,Dark Moonrise ASMR,"12 Minutes, 52 Seconds"
"Can I Touch Your Face? Okay, Don’t Move. (ASMR)",https://www.youtube.com/watch?v=MXm2WKu9igc,https://i.ytimg.com/vi/MXm2WKu9igc/maxresdefault.jpg,Risa ASMR,"15 Minutes, 49 Seconds"
[ASMR] FAST face tracing & measuring 📏,https://www.youtube.com/watch?v=v_1d_LE54B0,https://i.ytimg.com/vi/v_1d_LE54B0/maxresdefault.jpg,MaggyASMR,"18 Minutes, 29 Seconds"
asmr quickly getting stuff out of your eye,https://www.youtube.com/watch?v=R1Mov3vq_d8,https://i.ytimg.com/vi/R1Mov3vq_d8/maxresdefault.jpg,raspberret,"8 Minutes, 42 Seconds"
asmr quick checkup,https://www.youtube.com/watch?v=rVDKnFrbcds,https://i.ytimg.com/vi/rVDKnFrbcds/sddefault.jpg,raspberret,"14 Minutes, 10 Seconds"
asmr go to sleep if...,https://www.youtube.com/watch?v=yTHPCuKBSHI,https://i.ytimg.com/vi/yTHPCuKBSHI/maxresdefault.jpg,raspberret,"28 Minutes, 41 Seconds"
asmr howl makes you beautiful (and insults you),https://www.youtube.com/watch?v=waOXMxvPAN4,https://i.ytimg.com/vi/waOXMxvPAN4/sddefault.jpg,raspberret,"31 Minutes, 12 Seconds"
asmr simple doctor checkup,https://www.youtube.com/watch?v=-UUnE_2LcIc,https://i.ytimg.com/vi/-UUnE_2LcIc/sddefault.jpg,raspberret,"24 Minutes, 8 Seconds"
asmr getting something out of your eye,https://www.youtube.com/watch?v=mQE9Rxbb4ZY,https://i.ytimg.com/vi/mQE9Rxbb4ZY/maxresdefault.jpg,raspberret,"26 Minutes, 3 Seconds"
ASMR HAIR CUT snip snip tingle tingle (fast paced),https://www.youtube.com/watch?v=u88FVz1W7HQ,https://i.ytimg.com/vi/u88FVz1W7HQ/sddefault.jpg,Miss Manganese ASMR,"12 Minutes, 7 Seconds"
ASMR spit painting and insane level of personal attention 🧠,https://www.youtube.com/watch?v=LX45N23Kf7s,https://i.ytimg.com/vi/LX45N23Kf7s/sddefault.jpg,Miss Manganese ASMR,"26 Minutes, 19 Seconds"
ASMR complete fast and chaotic haircut and hairstyle !!!!!!,https://www.youtube.com/watch?v=4UzOpbhVg_Y,https://i.ytimg.com/vi/4UzOpbhVg_Y/sddefault.jpg,Miss Manganese ASMR,"16 Minutes, 28 Seconds"
"[ASMR] ✂️ Haircut, Spit Paint, Massage, Makeup - FAST AND CHAOTIC 🎨",https://www.youtube.com/watch?v=4xHsDLJsHGA,https://i.ytimg.com/vi/4xHsDLJsHGA/maxresdefault.jpg,Miss Manganese ASMR,"38 Minutes, 20 Seconds"
ASMR Medical Exam with Light and some Cranial Nerve Tests,https://www.youtube.com/watch?v=vXqe_sMO9pI,https://i.ytimg.com/vi/vXqe_sMO9pI/sddefault.jpg,Miss Manganese ASMR,"21 Minutes, 24 Seconds"
"ASMR REAL PERSON EXAMINATION 🧍🏼‍♀️ foot massage, hair-play, body massage, face touching etc🧍🏼‍♀️",https://www.youtube.com/watch?v=PT0S59wXKPw,https://i.ytimg.com/vi/PT0S59wXKPw/maxresdefault.jpg,Miss Manganese ASMR,"24 Minutes, 45 Seconds"
ASMR haircut snip snip,https://www.youtube.com/watch?v=q2bf5NwUPqI,https://i.ytimg.com/vi/q2bf5NwUPqI/sddefault.jpg,Miss Manganese ASMR,"10 Minutes, 49 Seconds"
ASMR unpredictable + fast personal attention - mystery box ❓,https://www.youtube.com/watch?v=B1JeUXKfd6o,https://i.ytimg.com/vi/B1JeUXKfd6o/maxresdefault.jpg,Miss Manganese ASMR,"31 Minutes, 37 Seconds"
ASMR quick eye exam - follow objects,https://www.youtube.com/watch?v=_5S5uRKqNBQ,https://i.ytimg.com/vi/_5S5uRKqNBQ/maxresdefault.jpg,MiraASMR,"3 Minutes, 35 Seconds"
ASMR AGGRESSIVE REIKI SESSION,https://www.youtube.com/watch?v=hwiolUZjNSc,https://i.ytimg.com/vi/hwiolUZjNSc/maxresdefault.jpg,Dark Moonrise ASMR,"14 Minutes, 6 Seconds"
ASMR Mouth Sounds | TONGUE FLUTTERING,https://www.youtube.com/watch?v=oxhAeHDzu8w,https://i.ytimg.com/vi/oxhAeHDzu8w/maxresdefault.jpg,LeeMur ASMR,"15 Minutes, 31 Seconds"
"ASMR Invisible Haircut Roleplay ✂️ Scissors, Clips, Mouth Sounds, Layered Trims & Personal Attention",https://www.youtube.com/watch?v=1klevyvIzVg,https://i.ytimg.com/vi/1klevyvIzVg/maxresdefault.jpg,Angelic Lofi ASMR,"26 Minutes, 24 Seconds"
"ASMR No Talking, Energy Plucking, Picking, Scratching",https://www.youtube.com/watch?v=wewP9_NALjU,https://i.ytimg.com/vi/wewP9_NALjU/sddefault.jpg,Emilija ASMR,"16 Minutes, 24 Seconds"
[ASMR] VERY fast & aggressive eye exam (unpredictable),https://www.youtube.com/watch?v=qQxye5Oitj8,https://i.ytimg.com/vi/qQxye5Oitj8/maxresdefault.jpg,MaggyASMR,"22 Minutes, 51 Seconds"
ASMR Girl Next Door Draws On Your Face,https://www.youtube.com/watch?v=L1639z7Q5yo,https://i.ytimg.com/vi/L1639z7Q5yo/maxresdefault.jpg,cait ASMR,"20 Minutes, 26 Seconds"
ASMR face mechanic fixes your face after valentines day rejection (VERY CHAOTIC AND FAST),https://www.youtube.com/watch?v=ALzuHHcUhdE,https://i.ytimg.com/vi/ALzuHHcUhdE/maxresdefault.jpg,cait ASMR,"19 Minutes, 17 Seconds"
ASMR Eye Exam,https://www.youtube.com/watch?v=Op9pGwdoKeU,https://i.ytimg.com/vi/Op9pGwdoKeU/maxresdefault.jpg,cait ASMR,"26 Minutes, 53 Seconds"
lofi ASMR cranial nerve exam,https://www.youtube.com/watch?v=BViSK9SqCSU,https://i.ytimg.com/vi/BViSK9SqCSU/sddefault.jpg,cait ASMR,"8 Minutes, 56 Seconds"
[ASMR] scanning you & taking your picture (fast),https://www.youtube.com/watch?v=H9J2zb_YCnE,https://i.ytimg.com/vi/H9J2zb_YCnE/maxresdefault.jpg,MaggyASMR,"13 Minutes, 30 Seconds"
"ASMR Giving You a Very Tingly Face Massage (gloves, light triggers, plucking, face touching..)",https://www.youtube.com/watch?v=k8glM7uA_0g,https://i.ytimg.com/vi/k8glM7uA_0g/maxresdefault.jpg,darklite ASMR ,"20 Minutes, 55 Seconds"
ASMR Sleep Hypnosis | Follow My Instructions,https://www.youtube.com/watch?v=ksRZKacIgVE,https://i.ytimg.com/vi/ksRZKacIgVE/maxresdefault.jpg,Presley ASMR,"27 Minutes, 32 Seconds"
very chaotic and unpredictable personal attention asmr - fast & aggressive,https://www.youtube.com/watch?v=A9g84fBvF1Y,https://i.ytimg.com/vi/A9g84fBvF1Y/maxresdefault.jpg,ksasmr,"23 Minutes, 17 Seconds"
[ASMR] fast & aggressive focus tests & instructions!!!!!,https://www.youtube.com/watch?v=JM6UsXZ1knc,https://i.ytimg.com/vi/JM6UsXZ1knc/maxresdefault.jpg,MaggyASMR,"12 Minutes, 19 Seconds"
"ASMR | INTENSE Rolling R’s, Purring, FAST Mouth Sounds (Meg Cosplay ASMR) 💜",https://www.youtube.com/watch?v=mAOOO-WiSQU,https://i.ytimg.com/vi/mAOOO-WiSQU/maxresdefault.jpg,beebee asmr,"16 Minutes, 9 Seconds"
"ASMR Try Not To Tingle #69768 (ADHD, Fast & Aggressive)",https://www.youtube.com/watch?v=uckJ17O4zCc,https://i.ytimg.com/vi/uckJ17O4zCc/maxresdefault.jpg,ivys asmr,"27 Minutes, 30 Seconds"
ASMR Can I Touch Your Face? (Touching Your Face for Sleep),https://www.youtube.com/watch?v=JGHla_GcKnE,https://i.ytimg.com/vi/JGHla_GcKnE/maxresdefault.jpg,Cora’s Corner ASMR,"11 Minutes, 51 Seconds"
Hindi ASMR | 🌌 New Year's Positive Affirmations + Burning Negative Energy 🔥 Relaxing Reiki Ritual ✨,https://www.youtube.com/watch?v=YlYHFv5d-34,https://i.ytimg.com/vi/YlYHFv5d-34/maxresdefault.jpg,Dejay’s Tingle Store,"35 Minutes, 1 Seconds"
You’re My Favorite Customer 😉 | Flirty Waitress ASMR Roleplay,https://www.youtube.com/watch?v=Gl0LaR9JA54,https://i.ytimg.com/vi/Gl0LaR9JA54/maxresdefault.jpg,MercyyASMR,"20 Minutes, 14 Seconds"
"Fast Aggressive ASMR Massage (Upper Body & Legs) + Scalp Massage, Rollerballs",https://www.youtube.com/watch?v=YEBJOh6s0DY,https://i.ytimg.com/vi/YEBJOh6s0DY/maxresdefault.jpg,FruityPatchouli ASMR,"43 Minutes, 46 Seconds"
ASMR For The Best Sleep Ever!,https://www.youtube.com/watch?v=WMa_M_2wOvQ,https://i.ytimg.com/vi/WMa_M_2wOvQ/maxresdefault.jpg,edafoxx ASMR,"21 Minutes, 57 Seconds"
this is the end ,https://www.youtube.com/watch?v=_dmMhHujvxc,https://i.ytimg.com/vi/_dmMhHujvxc/maxresdefault.jpg,ASMR Rebecca,"30 Minutes, 3 Seconds"
ASMR Follow My Instructions For Sleep 😴✨,https://www.youtube.com/watch?v=n0g9GGpWD_A,https://i.ytimg.com/vi/n0g9GGpWD_A/maxresdefault.jpg,Luna Bloom ASMR,"36 Minutes, 10 Seconds"
Remove Negative Energy From Your Home ENERGY HEALING ASMR,https://www.youtube.com/watch?v=LwaXTBtw4AI,https://i.ytimg.com/vi/LwaXTBtw4AI/maxresdefault.jpg,Sanne The Witch,"37 Minutes, 42 Seconds"
Harp in a Giant Redwood Tree: 1 Hour Healing Music | Sarah Bhalla,https://www.youtube.com/watch?v=kZIEQUdSqLQ,https://i.ytimg.com/vi/kZIEQUdSqLQ/maxresdefault.jpg,Sarah Bhalla,"1 Hours, 1 Minutes, 59 Seconds"
"*Just Listen for 3 Minutes • SLEEP LIKE A BABY* | Pure Tibetan Singing Bowls, No SoundFX, DIM SCREEN",https://www.youtube.com/watch?v=ozCz-0fFAUc,https://i.ytimg.com/vi/ozCz-0fFAUc/maxresdefault.jpg,Aurabowls,"5 Hours, 55 Minutes, 55 Seconds"
Forest Meditation: 1 Hour Harp Music | Sarah Bhalla,https://www.youtube.com/watch?v=q4tSJKfyjwU,https://i.ytimg.com/vi/q4tSJKfyjwU/maxresdefault.jpg,Sarah Bhalla,"1 Hours, 4 Minutes, 16 Seconds"
you need sleep,https://www.youtube.com/watch?v=PDpHAnnyx40,https://i.ytimg.com/vi/PDpHAnnyx40/maxresdefault.jpg,nowayout,"2 Hours, 24 Minutes, 0 Seconds"
Calming Harp and Birdsong 🎶 Relaxation Music for Stress Relief and Meditation,https://www.youtube.com/watch?v=QEa-EMDatDw,https://i.ytimg.com/vi/QEa-EMDatDw/maxresdefault.jpg,Haven Harmony,"3 Hours, 41 Minutes, 58 Seconds"
Your Sassy Personal Assistant Organizes Your Week | ASMR Roleplay,https://www.youtube.com/watch?v=_xBejagVc8o,https://i.ytimg.com/vi/_xBejagVc8o/maxresdefault.jpg,MercyyASMR,"17 Minutes, 0 Seconds"
"sing you to sleep #4 🌙 (pheobe bridgers, bon iver, lord huron & more)",https://www.youtube.com/watch?v=_Ec9gkXxJmk,https://i.ytimg.com/vi/_Ec9gkXxJmk/maxresdefault.jpg,Alesa Mileto,"22 Minutes, 27 Seconds"
"Midnight Vale - Peaceful Fantasy Ambience & Music | 10,000 Special",https://www.youtube.com/watch?v=_QqabGYTSpQ,https://i.ytimg.com/vi/_QqabGYTSpQ/maxresdefault.jpg,Olde World Melodies,"1 Hours, 50 Minutes, 58 Seconds"
A place to rest: Relaxing Ambient Harp 1 Hr | Sarah Bhalla,https://www.youtube.com/watch?v=u6UoiC6Akcg,https://i.ytimg.com/vi/u6UoiC6Akcg/maxresdefault.jpg,Sarah Bhalla,"1 Hours, 0 Minutes, 45 Seconds"
INTENSE ASMR & REIKI: Scooping Away Negative Energies,https://www.youtube.com/watch?v=Es9S0L3oo3Y,https://i.ytimg.com/vi/Es9S0L3oo3Y/maxresdefault.jpg,Spiritual Wackadoo,"17 Minutes, 4 Seconds"
ASMR 3dio ear massage 👂 w/ lotion & latex gloves,https://www.youtube.com/watch?v=-ejyoGvbMDk,https://i.ytimg.com/vi/-ejyoGvbMDk/maxresdefault.jpg,Lauren’s ASMR,"21 Minutes, 17 Seconds"
"ASMR *I like my lips lined* ✨ tracing, pen nom tingles & personal attention to help you sleep ",https://www.youtube.com/watch?v=cx7idqGcVOQ,https://i.ytimg.com/vi/cx7idqGcVOQ/maxresdefault.jpg,edafoxx ASMR,"27 Minutes, 38 Seconds"
"sing you to sleep #1 🌙 (billie eilish, mitski, cas, etc)",https://www.youtube.com/watch?v=Azqcn5MymsU,https://i.ytimg.com/vi/Azqcn5MymsU/maxresdefault.jpg,Alesa Mileto,"15 Minutes, 44 Seconds"
ASMR strong back massage for a girl,https://www.youtube.com/watch?v=M_t_XQI8FzU,https://i.ytimg.com/vi/M_t_XQI8FzU/maxresdefault.jpg,ASMR ANDMassage,"7 Minutes, 2 Seconds"
~asmr crush asks you personal questions ♡⁠(⁠Ӧ⁠ｖ⁠Ӧ⁠｡⁠),https://www.youtube.com/watch?v=MMtfx_4IthY,https://i.ytimg.com/vi/MMtfx_4IthY/sddefault.jpg,Roxie ASMR,"16 Minutes, 39 Seconds"
[ASMR] Deep Ear Attention (Close-Up Whispers),https://www.youtube.com/watch?v=CTH_cEmp6Kw,https://i.ytimg.com/vi/CTH_cEmp6Kw/maxresdefault.jpg,Gibi ASMR,"22 Minutes, 2 Seconds"
"ASMR Giving You a Placebo Massage REIKI (personal attention, energy healing, soft-spoken)",https://www.youtube.com/watch?v=eOg2BRUWcjA,https://i.ytimg.com/vi/eOg2BRUWcjA/maxresdefault.jpg,darklite ASMR ,"17 Minutes, 29 Seconds"
"Gentle Haircut and Styling ✂️💈ASMR [ scissor and razor sounds, brushing, misting, and hot towel ]",https://www.youtube.com/watch?v=HRe3kjFnjl8,https://i.ytimg.com/vi/HRe3kjFnjl8/sddefault.jpg,Its_Bunnii ASMR,"26 Minutes, 35 Seconds"
ASMR Model Agent Boosts Your Confidence! 📸,https://www.youtube.com/watch?v=Jb_wxWgaL9k,https://i.ytimg.com/vi/Jb_wxWgaL9k/sddefault.jpg,Kaitlynn Asmr,"16 Minutes, 34 Seconds"
AGGRESSIVELY plucking and pulling your anxiety ASMR (mouth sounds),https://www.youtube.com/watch?v=IGjIcfnFNbU,https://i.ytimg.com/vi/IGjIcfnFNbU/maxresdefault.jpg,CurlSoft ASMR,"13 Minutes, 54 Seconds"
"ASMR Personal Attention | Scalp Massage, Holding You, Repeating It’s Okay",https://www.youtube.com/watch?v=sNOT46K4EwM,https://i.ytimg.com/vi/sNOT46K4EwM/maxresdefault.jpg,Nasia ASMR,"18 Minutes, 57 Seconds"
Massage & Joint Cracking ASMR (Fast Aggressive Chiropractor ASMR),https://www.youtube.com/watch?v=nfFA8_wE4QA,https://i.ytimg.com/vi/nfFA8_wE4QA/maxresdefault.jpg,FruityPatchouli ASMR,"18 Minutes, 18 Seconds"
"💙 Fast Hand sounds, Snapping, Hand movements 🥹 Soft spoken",https://www.youtube.com/watch?v=lmJWFmaXHww,https://i.ytimg.com/vi/lmJWFmaXHww/maxresdefault.jpg,asmritasmr,"16 Minutes, 4 Seconds"
ASMR SCALP MASSAGE 🥴The Scritches Will Have You Kicking Your Leg Like a DOGGG,https://www.youtube.com/watch?v=gYLjALqbwSE,https://i.ytimg.com/vi/gYLjALqbwSE/sddefault.jpg,Seafoam Kitten's ASMR,"14 Minutes, 9 Seconds"
ASMR ☾ I'm here until you fall asleep 💕 head massage on my lap | roleplay,https://www.youtube.com/watch?v=cS2t6zicrII,https://i.ytimg.com/vi/cS2t6zicrII/maxresdefault.jpg,nananightray,"17 Minutes, 21 Seconds"
"ASMR POV: YOU'RE ON MY BED - Personal Attention, Body Massage & Relaxing Triggers 💤🛏️",https://www.youtube.com/watch?v=f2EHS_YZhMM,https://i.ytimg.com/vi/f2EHS_YZhMM/maxresdefault.jpg,Dark Moonrise ASMR,"22 Minutes, 13 Seconds"
"[ASMR] eye exam (peripheral focused, FAST)",https://www.youtube.com/watch?v=55FWVAaax5w,https://i.ytimg.com/vi/55FWVAaax5w/maxresdefault.jpg,MaggyASMR,"16 Minutes, 33 Seconds"
You Deserve This… Warm Oil Hand Massage ASMR,https://www.youtube.com/watch?v=X16ee8fIAs8,https://i.ytimg.com/vi/X16ee8fIAs8/maxresdefault.jpg,Alie Simply ASMR,"14 Minutes, 56 Seconds"
asmr cranial nerve exam🩺,https://www.youtube.com/watch?v=4xU2RzpoFPY,https://i.ytimg.com/vi/4xU2RzpoFPY/maxresdefault.jpg,gracie asmr,"8 Minutes, 48 Seconds"
ASMR May I Touch You? 🤍 Whispered Phrase Repetition | Close Up & Personal Attention,https://www.youtube.com/watch?v=YB8RYDNVg04,https://i.ytimg.com/vi/YB8RYDNVg04/maxresdefault.jpg,Austrian ASMR,"10 Minutes, 22 Seconds"
ASMR Flirty Girl Cranial Nerve Exam 🧠 ,https://www.youtube.com/watch?v=I369FNmOtHM,https://i.ytimg.com/vi/I369FNmOtHM/maxresdefault.jpg,Riley,"16 Minutes, 42 Seconds"
Attempting Reiki ASMR Plucking and Pulling away your Negative Energy 🔮✨,https://www.youtube.com/watch?v=d9oyYqWzUNc,https://i.ytimg.com/vi/d9oyYqWzUNc/maxresdefault.jpg,ASMR Rebecca,"12 Minutes, 58 Seconds"
ASMR your broke friend gives you a haircut instead of a gift 😅🎄,https://www.youtube.com/watch?v=pzzLNWmBbu0,https://i.ytimg.com/vi/pzzLNWmBbu0/maxresdefault.jpg,ASMR Victoria Lynn,"6 Minutes, 22 Seconds"
Hypnotic 🧿ASMR for sleep #asmr#asmrhypnosis #asmrtingles ,https://www.youtube.com/watch?v=zAagZdXM_Ss,https://i.ytimg.com/vi/zAagZdXM_Ss/maxresdefault.jpg,𝒜𝒮𝑀𝑅 𝒜𝓇𝑒𝓃𝓂𝓎𝓉𝒶𝓃𝓉 ,"9 Minutes, 36 Seconds"
ASMR fast cranial nerve exam (soft spoken) ,https://www.youtube.com/watch?v=tUjTiIC4XeY,https://i.ytimg.com/vi/tUjTiIC4XeY/maxresdefault.jpg,kate asmr,"13 Minutes, 21 Seconds"
"ASMR Personal Attention in my Austrian Dialect! | Close Up, Positive Affirmation",https://www.youtube.com/watch?v=Roq2MtG_adk,https://i.ytimg.com/vi/Roq2MtG_adk/maxresdefault.jpg,Austrian ASMR,"15 Minutes, 6 Seconds"
[ASMR] a 10 minute FAST eye exam 👀🔦,https://www.youtube.com/watch?v=figCUl9GJpk,https://i.ytimg.com/vi/figCUl9GJpk/maxresdefault.jpg,MaggyASMR,"9 Minutes, 58 Seconds"
Pov Youre laying on my lap -  ASMR tingly personal attention,https://www.youtube.com/watch?v=A6QT5KjfrqE,https://i.ytimg.com/vi/A6QT5KjfrqE/maxresdefault.jpg,ASMR Claudy,"19 Minutes, 1 Seconds"
Fitness Instructor Helps You Relax After Workout,https://www.youtube.com/watch?v=jx0JaYrp1WY,https://i.ytimg.com/vi/jx0JaYrp1WY/maxresdefault.jpg,Serene Mocha,"7 Minutes, 8 Seconds"
"ASMR for G00NERS | Your Favorite Hands Movement, All Kinds of Mic Cover Scratching and Tapping",https://www.youtube.com/watch?v=iZLEraKvdJA,https://i.ytimg.com/vi/iZLEraKvdJA/maxresdefault.jpg,Wendy ASMR Cute,"5 Minutes, 33 Seconds"
You are here just for ASMR,https://www.youtube.com/watch?v=NTh4JXPzM7o,https://i.ytimg.com/vi/NTh4JXPzM7o/maxresdefault.jpg,Valeriya ASMR,"11 Minutes, 19 Seconds"
She Wants It Slow & Sensual    ASMR,https://www.youtube.com/watch?v=gdofVGXHx9w,https://i.ytimg.com/vi/gdofVGXHx9w/maxresdefault.jpg,Serene Mocha,"6 Minutes, 37 Seconds"
ASMR: Your Girlfriend Giving You a Hand Massage 💆 ,https://www.youtube.com/watch?v=FySx_3nZO4k,https://i.ytimg.com/vi/FySx_3nZO4k/maxresdefault.jpg,Alie Bloms,"6 Minutes, 26 Seconds"
[ASMR] Girlfriend Gives You the Best Massage Ever!,https://www.youtube.com/watch?v=eyRLqtEuUP8,https://i.ytimg.com/vi/eyRLqtEuUP8/maxresdefault.jpg,Oranda ASMR,"16 Minutes, 39 Seconds"
Girlfriend Gives You Personal Attention Mic Pumping,https://www.youtube.com/watch?v=FDTYJBOeQsY,https://i.ytimg.com/vi/FDTYJBOeQsY/maxresdefault.jpg,Serene Mocha,"7 Minutes, 7 Seconds"
ASMR: Let Me Pamper You Tonight | Girlfriend Moisturizes Your Hands in Bed,https://www.youtube.com/watch?v=0fvnuCieGDE,https://i.ytimg.com/vi/0fvnuCieGDE/maxresdefault.jpg,Alie Bloms,"9 Minutes, 55 Seconds"
Encouraging Whispers ASMR | GF Roleplay,https://www.youtube.com/watch?v=Bm1x9-XxCWQ,https://i.ytimg.com/vi/Bm1x9-XxCWQ/maxresdefault.jpg,Bri Blossom,"4 Minutes, 45 Seconds"
ASMR Your Girlfriend Moisturizes Your Hands in Bed,https://www.youtube.com/watch?v=30ZGTShKoQ8,https://i.ytimg.com/vi/30ZGTShKoQ8/maxresdefault.jpg,Alie Simply ASMR,"9 Minutes, 41 Seconds"
Adoring Girlfriend Asks You to Unload on Her | Encouraging Whispers ASMR,https://www.youtube.com/watch?v=ykRQN8QFSbo,https://i.ytimg.com/vi/ykRQN8QFSbo/maxresdefault.jpg,Bri Blossom,"7 Minutes, 37 Seconds"
"It’s Okay, You Can Rest Now 💫 ASMR for When You Can’t Sleep",https://www.youtube.com/watch?v=nPSR9HNzXYw,https://i.ytimg.com/vi/nPSR9HNzXYw/maxresdefault.jpg,Risa ASMR,"17 Minutes, 12 Seconds"
Shy Girl in the Sauna With Just You | Asmr Roleplay,https://www.youtube.com/watch?v=eqR9kPhuNaQ,https://i.ytimg.com/vi/eqR9kPhuNaQ/maxresdefault.jpg,Simone ASMR,"10 Minutes, 10 Seconds"
ASMR - Cranial Nerve Exam 🩺👩🏻‍⚕️,https://www.youtube.com/watch?v=WU35NBGYQrQ,https://i.ytimg.com/vi/WU35NBGYQrQ/maxresdefault.jpg,ASMR Freckles,"23 Minutes, 5 Seconds"
I Sit With You After Class… And You Obey | ASMR Roleplay,https://www.youtube.com/watch?v=F7z4FG4chV8,https://i.ytimg.com/vi/F7z4FG4chV8/maxresdefault.jpg,BatBaby,"13 Minutes, 39 Seconds"
Flirty Maid Roleplay ASMR,https://www.youtube.com/watch?v=YYM76zQFUH8,https://i.ytimg.com/vi/YYM76zQFUH8/maxresdefault.jpg,iced mocha,"15 Minutes, 18 Seconds"
Loving Girlfriend Helps You Relax and Release | Soft Spoken and Nurturing ASMR,https://www.youtube.com/watch?v=ZdTRq2wSRto,https://i.ytimg.com/vi/ZdTRq2wSRto/maxresdefault.jpg,Bri Blossom,"8 Minutes, 46 Seconds"
HR Goth Mommy Puts You on a Mandated Break 🖤 [ASMR Roleplay],https://www.youtube.com/watch?v=xK1RMSWV7hw,https://i.ytimg.com/vi/xK1RMSWV7hw/maxresdefault.jpg,BatBaby,"4 Minutes, 26 Seconds"
Dominant Mommy Forces You to Sleep [ASMR Roleplay],https://www.youtube.com/watch?v=61lDjK5OXAs,https://i.ytimg.com/vi/61lDjK5OXAs/maxresdefault.jpg,BatBaby,"7 Minutes, 32 Seconds"
British Mommy’s Gentle Kisses | Short ASMR to Soothe You,https://www.youtube.com/watch?v=uV_IrdP_TtY,https://i.ytimg.com/vi/uV_IrdP_TtY/sddefault.jpg,Whispered Worlds,"4 Minutes, 54 Seconds"
ASMR : Let me take care of you tonight 💕 ,https://www.youtube.com/watch?v=O9qll1QiSZE,https://i.ytimg.com/vi/O9qll1QiSZE/maxresdefault.jpg,Alie Bloms,"12 Minutes, 53 Seconds"
