Title,Video url,Thumbnail url,Channel name,Duration,Uploaded Time
Kamado Tanjiro no Uta (竈門炭治郎のうた) Demon Slayer | Shania Yan Cover,https://www.youtube.com/watch?v=nD6R0Oojdn8,https://i.ytimg.com/vi/nD6R0Oojdn8/sddefault.jpg,Shania Yan,"3 Minutes, 31 Seconds",2022-07-23T12:00:13
Rosa Linn - Snap // Español + English,https://www.youtube.com/watch?v=Xsi6HiRCh8M,https://i.ytimg.com/vi/Xsi6HiRCh8M/maxresdefault.jpg,CH4OS Regional,"3 Minutes, 0 Seconds",2022-07-18T21:22:52
Rajesh Khanna aur Zeenat Aman : Bheegi Bheegi Raaton Mein (4K) Kishore Kumar-Lata Mangeshkar's Songs,https://www.youtube.com/watch?v=-mKSeBJ_okY,https://i.ytimg.com/vi/-mKSeBJ_okY/maxresdefault.jpg,SuperHit Gaane,"3 Minutes, 57 Seconds",2022-07-08T13:30:00
"Pritam , Javed Ali - Tum Mile - Love Reprise (Lyrics)",https://www.youtube.com/watch?v=8JbEH5rs18Q,https://i.ytimg.com/vi/8JbEH5rs18Q/maxresdefault.jpg,seventyskye,"5 Minutes, 4 Seconds",2022-07-02T15:39:56
Stephen Sanchez - Until I Found You (Official Video),https://www.youtube.com/watch?v=GxldQ9eX2wo,https://i.ytimg.com/vi/GxldQ9eX2wo/maxresdefault.jpg,StephenSanchezVEVO,"2 Minutes, 56 Seconds",2022-06-28T19:00:11
ABBA - Angeleyes (Lyrics),https://www.youtube.com/watch?v=2LfmJmtm4Xs,https://i.ytimg.com/vi/2LfmJmtm4Xs/maxresdefault.jpg,Dan Music,"4 Minutes, 22 Seconds",2022-06-18T10:57:51
Musical Youth - Pass The Dutchie,https://www.youtube.com/watch?v=EsyUa63NM1E,https://i.ytimg.com/vi/EsyUa63NM1E/maxresdefault.jpg,MusicalYouthVEVO,"3 Minutes, 23 Seconds",2022-06-17T16:00:08
Prateek Kuhad - Co2 (Official Audio),https://www.youtube.com/watch?v=U2SVCCENLjE,https://i.ytimg.com/vi/U2SVCCENLjE/maxresdefault.jpg,Prateek Kuhad,"2 Minutes, 44 Seconds",2022-05-20T04:03:14
"Samjhawan | Humpty Sharma Ki Dulhania | Varun Dhawan, Alia Bhatt | Arijit Singh, Shreya Ghoshal | 4K",https://www.youtube.com/watch?v=VvSYysNbMyE,https://i.ytimg.com/vi/VvSYysNbMyE/maxresdefault.jpg,Sony Music India,"3 Minutes, 2 Seconds",2022-05-18T07:05:25
"Stephen Sanchez, Em Beihold - Until I Found You (Lyric Video)",https://www.youtube.com/watch?v=HW4vCxqC95s,https://i.ytimg.com/vi/HW4vCxqC95s/maxresdefault.jpg,StephenSanchezVEVO,"2 Minutes, 56 Seconds",2022-04-22T04:00:06
Mujhe Tum Nazar Se - Cover by Lisa Mishra and Adarsh Gourav | Mehdi Hassan,https://www.youtube.com/watch?v=NenfLCXgfac,https://i.ytimg.com/vi/NenfLCXgfac/sddefault.jpg,Lisa Mishra,"2 Minutes, 13 Seconds",2022-04-02T13:32:06
Harry Styles - As It Was (Official Video),https://www.youtube.com/watch?v=H5v3kku4y6Q,https://i.ytimg.com/vi/H5v3kku4y6Q/maxresdefault.jpg,HarryStylesVEVO,"2 Minutes, 46 Seconds",2022-03-31T23:00:10
"Pehla Nasha Pehla khumar Full HD l Udit Narayan,Sadhana sargaml Jo jeeta wohi sikandar",https://www.youtube.com/watch?v=SBfPs-PMGTA,https://i.ytimg.com/vi/SBfPs-PMGTA/maxresdefault.jpg,Rakib Sultan Music,"4 Minutes, 19 Seconds",2022-03-31T03:58:01
"Pehla Nasha Pehla khumar Full HD l Udit Narayan,Sadhana sargaml Jo jeeta wohi sikandar",https://www.youtube.com/watch?v=SBfPs-PMGTA,https://i.ytimg.com/vi/SBfPs-PMGTA/maxresdefault.jpg,Rakib Sultan Music,"4 Minutes, 19 Seconds",2022-03-31T03:58:01
SiM – The Rumbling (OFFICIAL VIDEO),https://www.youtube.com/watch?v=OBqw818mQ1E,https://i.ytimg.com/vi/OBqw818mQ1E/maxresdefault.jpg,SiM Official YouTube Channel,"3 Minutes, 44 Seconds",2022-03-02T13:00:12
Chaand Baaliyan – Aditya A. | Trending Song | Official Video,https://www.youtube.com/watch?v=7c3-Gei5j4w,https://i.ytimg.com/vi/7c3-Gei5j4w/maxresdefault.jpg,Sony Music India,"2 Minutes, 2 Seconds",2022-03-01T05:34:04
Yiruma - River Flows In You (1 hour piano),https://www.youtube.com/watch?v=3l0xWPPwmws,https://i.ytimg.com/vi/3l0xWPPwmws/sddefault.jpg,Yobee Piano,"1 Hours, 1 Minutes, 47 Seconds",2022-02-10T00:12:21
Mere Sapno Ki Rani 4K Song : मेरे सपनो की रानी | आराधना | राजेश खन्ना - शर्मिला टैगोर - किशोर कुमार,https://www.youtube.com/watch?v=9PdSmDRGIwM,https://i.ytimg.com/vi/9PdSmDRGIwM/maxresdefault.jpg,SuperHit Gaane,"4 Minutes, 18 Seconds",2021-11-20T12:30:02
Pyar Deewana Hota Hai 4K Song : Kishore Kumar Classics | Rajesh Khanna | Hindi Romantic-Kati Patang,https://www.youtube.com/watch?v=wtfRQ76-I7k,https://i.ytimg.com/vi/wtfRQ76-I7k/maxresdefault.jpg,SuperHit Gaane,"4 Minutes, 31 Seconds",2021-11-08T13:30:23
바람 Live ver.,https://www.youtube.com/watch?v=FptEHJy5w20,https://i.ytimg.com/vi/FptEHJy5w20/maxresdefault.jpg,최유리 Choi Yu Ree,"2 Minutes, 32 Seconds",2021-10-16T11:00:06
Leon D'souza Hosanna song lyrics,https://www.youtube.com/watch?v=f23fulFeQYw,https://i.ytimg.com/vi/f23fulFeQYw/maxresdefault.jpg,Ankur Rathod,"5 Minutes, 28 Seconds",2021-10-16T06:21:10
Bepanah Pyar Hai Aaja 4k Hd Video Song | Shreya Ghoshal | Sohail Khan | Krishna Cottage (2004) Song,https://www.youtube.com/watch?v=XUZWenAoKbo,https://i.ytimg.com/vi/XUZWenAoKbo/sddefault.jpg,Superhit Classic Music,"8 Minutes, 0 Seconds",2021-07-12T02:30:04
Nothing's Gonna Change My Love For You | Shania Yan Cover,https://www.youtube.com/watch?v=G1BcXol14u8,https://i.ytimg.com/vi/G1BcXol14u8/sddefault.jpg,Shania Yan,"3 Minutes, 21 Seconds",2021-07-10T16:02:49
Nothing's Gonna Change My Love For You | Shania Yan Cover,https://www.youtube.com/watch?v=G1BcXol14u8,https://i.ytimg.com/vi/G1BcXol14u8/sddefault.jpg,Shania Yan,"3 Minutes, 21 Seconds",2021-07-10T16:02:49
Kora Kagaz Tha Yeh Man Mera 4K Video Song | Lata Mangeshkar| Kishore Kumar | Aradhana| Rajesh Khanna,https://www.youtube.com/watch?v=j7TM2ccOGbU,https://i.ytimg.com/vi/j7TM2ccOGbU/maxresdefault.jpg,SuperHit Gaane,"5 Minutes, 17 Seconds",2021-07-08T15:42:45
Yeh Shaam Mastani 4K | Kishore Kumar | Rajesh Khanna | Kati Patang | Classic Bollywood 4K Video Song,https://www.youtube.com/watch?v=lbfWsIpXsCA,https://i.ytimg.com/vi/lbfWsIpXsCA/maxresdefault.jpg,SuperHit Gaane,"4 Minutes, 5 Seconds",2021-06-30T12:23:18
Exorcist II: The Heretic • Main Theme • Ennio Morricone,https://www.youtube.com/watch?v=z8z3wXRVuFo,https://i.ytimg.com/vi/z8z3wXRVuFo/sddefault.jpg,HD Film Tributes,"3 Minutes, 13 Seconds",2021-06-21T17:04:22
Jeena Jeena - ( Slowed + Reverb ) | Ear Candy |,https://www.youtube.com/watch?v=7cyUoUsBI1c,https://i.ytimg.com/vi/7cyUoUsBI1c/sddefault.jpg,Ear Candy,"4 Minutes, 23 Seconds",2021-06-18T15:38:25
Zara Zara Bahekta Hai Romantic Flute Ringtone| Download link 👇 | Ringtone Book,https://www.youtube.com/watch?v=ghFGQ2rinO8,https://i.ytimg.com/vi/ghFGQ2rinO8/maxresdefault.jpg,Musical Book,26 Seconds,2021-04-19T12:22:54
First Love - Nikka Costa | Shania Yan Cover,https://www.youtube.com/watch?v=weu6VBwjdOc,https://i.ytimg.com/vi/weu6VBwjdOc/sddefault.jpg,Shania Yan,"3 Minutes, 43 Seconds",2021-04-10T11:00:07
Heavenly - One Hour Music - Music by Akash Gandhi,https://www.youtube.com/watch?v=PM9d2wmbv78,https://i.ytimg.com/vi/PM9d2wmbv78/sddefault.jpg,INTRA WORLD,"1 Hours, 0 Minutes, 3 Seconds",2021-03-24T14:01:51
Tum Mile [Slowed+Reverb] - Javed Ali,https://www.youtube.com/watch?v=W8We0tKTmQ0,https://i.ytimg.com/vi/W8We0tKTmQ0/maxresdefault.jpg,CDA Records,"5 Minutes, 44 Seconds",2021-03-04T18:03:10
Fly Me to the Moon (waltz) - Cover,https://www.youtube.com/watch?v=5xCXfDpHYEE,https://i.ytimg.com/vi/5xCXfDpHYEE/maxresdefault.jpg,Lucy Ellis,"4 Minutes, 49 Seconds",2021-03-03T13:48:32
Canon in D - Pachelbel,https://www.youtube.com/watch?v=6jSLH9CDPPQ,https://i.ytimg.com/vi/6jSLH9CDPPQ/maxresdefault.jpg,Kassia,"2 Minutes, 51 Seconds",2021-03-03T13:04:45
Atif Aslam: Pehli Dafa Song (Full audio lyrics) | Ileana D'Cruz | Last One music...,https://www.youtube.com/watch?v=lNtY1ce9DCY,https://i.ytimg.com/vi/lNtY1ce9DCY/maxresdefault.jpg,Last One Music,"4 Minutes, 58 Seconds",2021-01-18T03:15:55
Lyrics : Jashn-e-bahara || Javed Ali || Jodha Akbar || Lyrics factory,https://www.youtube.com/watch?v=Slk_x2y8VoM,https://i.ytimg.com/vi/Slk_x2y8VoM/sddefault.jpg,Lyrics Factory,"5 Minutes, 2 Seconds",2020-12-07T16:47:12
Just the Two of Us - Cover,https://www.youtube.com/watch?v=y2u_-QomGXU,https://i.ytimg.com/vi/y2u_-QomGXU/maxresdefault.jpg,Lucy Ellis,"3 Minutes, 29 Seconds",2020-12-02T04:44:22
Ross Lara - Oceans,https://www.youtube.com/watch?v=AP6R-sJG2rU,https://i.ytimg.com/vi/AP6R-sJG2rU/sddefault.jpg,Ross Lara,"3 Minutes, 23 Seconds",2020-08-08T22:16:25
आपकी नज़रों ने समझा Aap Ki Nazro Ne Samjha - HD वीडियो सोंग - लता मंगेशकर - अनपढ़ (1962),https://www.youtube.com/watch?v=Wv-VlQMD0VY,https://i.ytimg.com/vi/Wv-VlQMD0VY/maxresdefault.jpg,HD Songs Bollywood,"3 Minutes, 52 Seconds",2020-07-30T14:10:22
Melanie Martinez - Play Date (Lyrics),https://www.youtube.com/watch?v=rODr5Zfj8RA,https://i.ytimg.com/vi/rODr5Zfj8RA/maxresdefault.jpg,Cakes & Eclairs,"3 Minutes, 0 Seconds",2020-07-01T12:59:29
Hothon Se Chhulo Tum | Prem Geet Songs | Raj Babbar | Anita Raj | Jagjit Singh | Popular Ghazal,https://www.youtube.com/watch?v=Ee5sDeaNCnw,https://i.ytimg.com/vi/Ee5sDeaNCnw/maxresdefault.jpg,Shemaroo Musical Maestros,"9 Minutes, 7 Seconds",2020-06-30T02:30:01
Jaan Nisaar - Lyrical | Kedarnath| Arijit Singh | Sushant Singh Rajput | Sara Ali Khan| Amit Trivedi,https://www.youtube.com/watch?v=vdbP_3o73qI,https://i.ytimg.com/vi/vdbP_3o73qI/maxresdefault.jpg,Zee Music Company,"4 Minutes, 9 Seconds",2020-06-25T07:31:08
Christina Perri - A Thousand Years (Lyrics),https://www.youtube.com/watch?v=-X-Ls1APDjQ,https://i.ytimg.com/vi/-X-Ls1APDjQ/maxresdefault.jpg,AweLyrics,"4 Minutes, 46 Seconds",2020-06-14T07:57:56
"Kahin Door Jab Din Dhal Jaye (Male) । Mukesh | Anand 1971 Songs । Rajesh Khanna, Amitabh Bachchan",https://www.youtube.com/watch?v=wjYK67cgNKc,https://i.ytimg.com/vi/wjYK67cgNKc/maxresdefault.jpg,Goldmines Gaane Sune Ansune,"5 Minutes, 52 Seconds",2020-06-14T02:45:02
Kimi no toriko♪ • Summertime - Maggie (ft. Nyan) | Lyrics Video,https://www.youtube.com/watch?v=Jbl_7LQudeI,https://i.ytimg.com/vi/Jbl_7LQudeI/maxresdefault.jpg,Artificial Vibes,"2 Minutes, 34 Seconds",2020-06-06T05:38:58
"Lyrical: Mere Dholna | Bhool Bhulaiyaa | Vidya Balan | Shreya Ghoshal, M.G. Sreekumar |  Pritam",https://www.youtube.com/watch?v=lL0ULDPCqIA,https://i.ytimg.com/vi/lL0ULDPCqIA/maxresdefault.jpg,T-Series,"7 Minutes, 3 Seconds",2020-04-06T06:47:10
Charlie Puth & Wiz Khalifa - See You Again | One Voice Children's Choir Cover (Official Music Video),https://www.youtube.com/watch?v=zXdWWHjjx4c,https://i.ytimg.com/vi/zXdWWHjjx4c/maxresdefault.jpg,One Voice Children's Choir,"3 Minutes, 58 Seconds",2020-03-28T16:00:21
Chandramallika Hase Audio Song | Oriya Song,https://www.youtube.com/watch?v=Du1IieL_AF0,https://i.ytimg.com/vi/Du1IieL_AF0/maxresdefault.jpg,Saregama Regional,"3 Minutes, 17 Seconds",2020-03-10T17:31:10
"Chori Chori Chupke Chupke Lyrical Video Song | Krrish | Udit Narayan,Shreya Ghosal |Hrithik,Priyanka",https://www.youtube.com/watch?v=GmzXuJPjRtE,https://i.ytimg.com/vi/GmzXuJPjRtE/maxresdefault.jpg,T-Series Bollywood Classics,"6 Minutes, 26 Seconds",2020-02-22T11:30:00
"Kya Mujhe Pyar Lyrical Video Song | Woh Lamhe | Pritam | K.K. | Shiny Ahuja, Kangna Ranaut",https://www.youtube.com/watch?v=Gg6NMU4ivXM,https://i.ytimg.com/vi/Gg6NMU4ivXM/maxresdefault.jpg,T-Series Bollywood Classics,"4 Minutes, 24 Seconds",2020-02-14T05:30:00
Mehrama - Love Aaj Kal | Kartik | Sara | Pritam | Darshan Raval | Antara,https://www.youtube.com/watch?v=HYUpNJJELeE,https://i.ytimg.com/vi/HYUpNJJELeE/maxresdefault.jpg,Sony Music India,"3 Minutes, 15 Seconds",2020-02-07T08:29:41
Hrudayara Ei Suntataku Audio Song | Oriya Song | Samar Selim Simon,https://www.youtube.com/watch?v=X0G_eqEjhW4,https://i.ytimg.com/vi/X0G_eqEjhW4/maxresdefault.jpg,Saregama Regional,"5 Minutes, 5 Seconds",2020-01-31T09:34:40
Krishna Theme | Krish theme | Flute cover By Lakhinandan Lahon,https://www.youtube.com/watch?v=qbS_kXiz9NU,https://i.ytimg.com/vi/qbS_kXiz9NU/maxresdefault.jpg,LAKHINANDAN LAHON,"2 Minutes, 42 Seconds",2020-01-30T17:16:33
Shayad - Love Aaj Kal | Kartik | Sara | Arushi | Pritam | Arijit Singh,https://www.youtube.com/watch?v=MJyKN-8UncM,https://i.ytimg.com/vi/MJyKN-8UncM/maxresdefault.jpg,Sony Music India,"3 Minutes, 10 Seconds",2020-01-22T11:30:57
"Makhna - Drive | Sushant Singh Rajput, Jacqueline Fernandez | Tanishk Bagchi, Asees Kaur",https://www.youtube.com/watch?v=HqUeSjsYLNU,https://i.ytimg.com/vi/HqUeSjsYLNU/maxresdefault.jpg,Zee Music Company,"3 Minutes, 14 Seconds",2019-10-03T06:33:28
"Tu Mohabbat Hai Lyrical - Tere Naal Love Ho Gaya | Atif Aslam, Monali, Priya | Riteish, Genelia",https://www.youtube.com/watch?v=mc0eVgtuxd0,https://i.ytimg.com/vi/mc0eVgtuxd0/maxresdefault.jpg,Tips Official,"5 Minutes, 48 Seconds",2019-08-05T10:34:57
Djo - Roddy,https://www.youtube.com/watch?v=yYxqkEJOuqI,https://i.ytimg.com/vi/yYxqkEJOuqI/sddefault.jpg,Djo Music,"4 Minutes, 13 Seconds",2019-07-23T15:32:43
Limahl - Never Ending Story (Official Music Video),https://www.youtube.com/watch?v=2WN0T-Ee3q4,https://i.ytimg.com/vi/2WN0T-Ee3q4/maxresdefault.jpg,RHINO,"3 Minutes, 30 Seconds",2019-07-11T17:30:45
"Full Song: Pehla Pyaar | Kabir Singh | Shahid Kapoor, Kiara Advani | Armaan Malik | Vishal Mishra",https://www.youtube.com/watch?v=B7SkAq_94J8,https://i.ytimg.com/vi/B7SkAq_94J8/maxresdefault.jpg,T-Series,"4 Minutes, 33 Seconds",2019-07-06T05:53:47
"Full Song: Tujhe Kitna Chahne Lage | Kabir Singh | Mithoon Feat. Arijit Singh | Shahid K, Kiara A",https://www.youtube.com/watch?v=AgX2II9si7w,https://i.ytimg.com/vi/AgX2II9si7w/maxresdefault.jpg,T-Series,"3 Minutes, 39 Seconds",2019-07-04T06:48:51
"Full Song:Tera Ban Jaunga | Kabir Singh | Shahid K, Kiara A, Sandeep V | Tulsi Kumar, Akhil Sachdeva",https://www.youtube.com/watch?v=mQiiw7uRngk,https://i.ytimg.com/vi/mQiiw7uRngk/maxresdefault.jpg,T-Series,"3 Minutes, 57 Seconds",2019-07-03T11:14:04
Attack on Titan Season 3 OST Armin VS Colossal Titan (Armin's Sacrifice),https://www.youtube.com/watch?v=4EEBxk5WWA8,https://i.ytimg.com/vi/4EEBxk5WWA8/maxresdefault.jpg,Azako,"3 Minutes, 10 Seconds",2019-06-27T03:28:57
"Shawn Mendes, Camila Cabello - Señorita",https://www.youtube.com/watch?v=Pkh8UtuejGw,https://i.ytimg.com/vi/Pkh8UtuejGw/maxresdefault.jpg,ShawnMendesVEVO,"3 Minutes, 26 Seconds",2019-06-21T03:57:42
"LYRICAL: Kaise Hua | Kabir Singh | Shahid K, Kiara A, Sandeep V | Vishal Mishra, Manoj Muntashir",https://www.youtube.com/watch?v=WWXm39leYew,https://i.ytimg.com/vi/WWXm39leYew/maxresdefault.jpg,T-Series,"4 Minutes, 15 Seconds",2019-06-18T12:43:49
Mason Ramsey - Twang [Official Music Video],https://www.youtube.com/watch?v=xwe8F_AhLY0,https://i.ytimg.com/vi/xwe8F_AhLY0/maxresdefault.jpg,Mason Ramsey,"3 Minutes, 24 Seconds",2019-06-14T14:57:42
"Tera Naam Doon Full Video - Entertainment | Akshay Kumar, Tamannaah, Atif Aslam",https://www.youtube.com/watch?v=2vRdzTzR4tI,https://i.ytimg.com/vi/2vRdzTzR4tI/maxresdefault.jpg,Tips Official,"4 Minutes, 16 Seconds",2019-06-08T05:48:37
"Tune Jo Na Kaha Song | New York | John Abraham, Katrina Kaif, Neil Nitin M | Mohit Chauhan | Pritam",https://www.youtube.com/watch?v=dTu5dTEzVM4,https://i.ytimg.com/vi/dTu5dTEzVM4/maxresdefault.jpg,YRF,"2 Minutes, 24 Seconds",2019-05-06T07:42:50
"Tumhe Jo Maine Dekha Lyrical Video | Main Hoon Na |Abhijeet,Shreya Ghosal|Shahrukh Khan,Sushmita Sen",https://www.youtube.com/watch?v=84TjXsRHf6Q,https://i.ytimg.com/vi/84TjXsRHf6Q/maxresdefault.jpg,T-Series Bollywood Classics,"5 Minutes, 42 Seconds",2019-03-16T13:31:31
Ek Ladki Ko Dekha Toh Aisa Laga | Title Song | Anil | Sonam | Rajkummar Rao | Juhi | Darshan |Rochak,https://www.youtube.com/watch?v=IAIGnS9BPKs,https://i.ytimg.com/vi/IAIGnS9BPKs/maxresdefault.jpg,Saregama Music,"2 Minutes, 3 Seconds",2019-01-08T07:27:42
Qaafirana | Kedarnath | Sushant Rajput | Sara Ali Khan | Arijit Singh & Nikhita | Amit Trivedi,https://www.youtube.com/watch?v=ZmcBC9-wAXM,https://i.ytimg.com/vi/ZmcBC9-wAXM/maxresdefault.jpg,Zee Music Company,"6 Minutes, 16 Seconds",2019-01-02T14:37:38
"SIMMBA: Tere Bin | Ranveer Singh, Sara Ali Khan | Tanishk Bagchi, Rahat Fateh Ali Khan, Asees Kaur",https://www.youtube.com/watch?v=hejXc_FSYb8,https://i.ytimg.com/vi/hejXc_FSYb8/maxresdefault.jpg,T-Series,"3 Minutes, 36 Seconds",2018-12-14T05:30:26
Dashavatar - Title Song,https://www.youtube.com/watch?v=9yTFRDVZvTk,https://i.ytimg.com/vi/9yTFRDVZvTk/maxresdefault.jpg,Dennis Rozario,"3 Minutes, 24 Seconds",2018-11-14T10:11:36
Aakash Gandhi - Heavenly (No Copyright Music),https://www.youtube.com/watch?v=p4oWwldP0VE,https://i.ytimg.com/vi/p4oWwldP0VE/sddefault.jpg,No Copyright Music,"2 Minutes, 43 Seconds",2018-10-31T15:19:19
Billie Eilish - when the party's over,https://www.youtube.com/watch?v=pbMwTqkKSps,https://i.ytimg.com/vi/pbMwTqkKSps/maxresdefault.jpg,BillieEilishVEVO,"3 Minutes, 14 Seconds",2018-10-25T16:00:14
Suna Suna,https://www.youtube.com/watch?v=dXhHCRaNodc,https://i.ytimg.com/vi/dXhHCRaNodc/maxresdefault.jpg,Shreya Ghoshal - Topic,"7 Minutes, 22 Seconds",2018-10-19T23:23:46
"Yenti Yenti Full Video Song | Geetha Govindam | Vijay Deverakonda, Rashmika Mandanna, Gopi Sunder",https://www.youtube.com/watch?v=dAUHa5K38t4,https://i.ytimg.com/vi/dAUHa5K38t4/maxresdefault.jpg,GA2 Pictures,"2 Minutes, 34 Seconds",2018-10-04T05:23:11
Tera Hua Video Song With Lyrics | Atif Aslam | Loveyatri | Aayush Sharma | Warina Hussain |Tanishk B,https://www.youtube.com/watch?v=-4JV4hur1PM,https://i.ytimg.com/vi/-4JV4hur1PM/maxresdefault.jpg,T-Series,"3 Minutes, 52 Seconds",2018-09-05T12:30:00
"Kamariya - Official Music Video | Jackky Bhagnani, Kritika | Darshan Raval | Lijo Gorge | Dj Chetas",https://www.youtube.com/watch?v=i0_m90T04uw,https://i.ytimg.com/vi/i0_m90T04uw/maxresdefault.jpg,Sony Music India,"3 Minutes, 7 Seconds",2018-08-31T13:21:00
Tera Hone Laga Hoon Full Song Video - Ajab Prem Ki Ghazab Kahani | Atif & Alisha Chinai | Pritam,https://www.youtube.com/watch?v=useznoRhrWU,https://i.ytimg.com/vi/useznoRhrWU/maxresdefault.jpg,Tips Official,"3 Minutes, 12 Seconds",2018-08-30T10:15:13
PANIYON SA Full Song | Satyameva Jayate  | John Abraham | Aisha Sharma | Tulsi Kumar | Atif Aslam,https://www.youtube.com/watch?v=Jm7Satp7Zqk,https://i.ytimg.com/vi/Jm7Satp7Zqk/maxresdefault.jpg,T-Series,"3 Minutes, 27 Seconds",2018-08-23T07:03:33
Raabta,https://www.youtube.com/watch?v=piUHBTXsoiY,https://i.ytimg.com/vi/piUHBTXsoiY/maxresdefault.jpg,Arijit Singh - Topic,"4 Minutes, 4 Seconds",2018-08-17T01:01:42
Bobby Vinton - Mr  Lonely,https://www.youtube.com/watch?v=_zSecRAFM14,https://i.ytimg.com/vi/_zSecRAFM14/maxresdefault.jpg,Time Light Pictures,"2 Minutes, 40 Seconds",2018-08-09T22:37:51
Hona Tha Pyar Full Video - Bol | Atif Aslam & Mahira Khan | Atif Aslam & Hadiqa Kiani,https://www.youtube.com/watch?v=jFmi69lb8sQ,https://i.ytimg.com/vi/jFmi69lb8sQ/maxresdefault.jpg,Tips Official,"3 Minutes, 33 Seconds",2018-07-10T04:30:02
La Betleem colo'n jos,https://www.youtube.com/watch?v=PY-FzCMF_J4,https://i.ytimg.com/vi/PY-FzCMF_J4/maxresdefault.jpg,Release - Topic,"3 Minutes, 4 Seconds",2018-06-08T13:28:08
"Lae Dooba - Full Video | Aiyaary | Sidharth Malhotra, Rakul Preet | Sunidhi Chauhan | Rochak Kohli",https://www.youtube.com/watch?v=mxWBW--yoiA,https://i.ytimg.com/vi/mxWBW--yoiA/maxresdefault.jpg,Zee Music Company,"3 Minutes, 56 Seconds",2018-05-10T12:11:17
Anne-Marie - 2002 [Official Video],https://www.youtube.com/watch?v=Il-an3K9pjg,https://i.ytimg.com/vi/Il-an3K9pjg/sddefault.jpg,Anne-Marie,"3 Minutes, 15 Seconds",2018-05-08T11:05:08
Mason Ramsey - Famous [Lyric Video],https://www.youtube.com/watch?v=NukmFF__G-g,https://i.ytimg.com/vi/NukmFF__G-g/maxresdefault.jpg,Mason Ramsey,"3 Minutes, 16 Seconds",2018-04-27T04:00:03
"Kendrick Lamar, SZA - All The Stars",https://www.youtube.com/watch?v=JQbjS0_ZfJ0,https://i.ytimg.com/vi/JQbjS0_ZfJ0/maxresdefault.jpg,KendrickLamarVEVO,"3 Minutes, 55 Seconds",2018-02-06T17:00:02
Jab Koi Baat - DJ Chetas | Full Video | Ft : Atif Aslam & Shirley Setia | #RomanticSongs 2018,https://www.youtube.com/watch?v=rFU28HBP7B0,https://i.ytimg.com/vi/rFU28HBP7B0/maxresdefault.jpg,Ishtar Music,"4 Minutes, 13 Seconds",2018-02-06T07:30:08
"Lyrical: Wo Ladki Hai Kahan | Dil Chahta Hai | Shaan,Kavita Krishnamurthy | Saif Ali Khan,Sonali K",https://www.youtube.com/watch?v=LFTV1zLv9B4,https://i.ytimg.com/vi/LFTV1zLv9B4/maxresdefault.jpg,T-Series Bollywood Classics,"5 Minutes, 5 Seconds",2017-12-27T09:27:45
Should I Stay or Should I Go (Remastered),https://www.youtube.com/watch?v=jMdasbntQag,https://i.ytimg.com/vi/jMdasbntQag/maxresdefault.jpg,The Clash - Topic,"3 Minutes, 7 Seconds",2017-11-19T05:17:08
Time After Time,https://www.youtube.com/watch?v=NLyD2K8yLS0,https://i.ytimg.com/vi/NLyD2K8yLS0/maxresdefault.jpg,Cyndi Lauper - Topic,"3 Minutes, 58 Seconds",2017-11-18T12:54:18
"Jogi - Lyrical | Shaadi Mein Zaroor Aana | Rajkummar Rao, Kriti Kharbanda | Arko ft Aakanksha Sharma",https://www.youtube.com/watch?v=HexFqifusOk,https://i.ytimg.com/vi/HexFqifusOk/maxresdefault.jpg,Zee Music Company,"4 Minutes, 40 Seconds",2017-11-09T12:16:33
"Hawayein Lyrical Video - Jab Harry Met Sejal | Shah Rukh Khan, Anushka | Arijit Singh | Pritam",https://www.youtube.com/watch?v=cYOB941gyXI,https://i.ytimg.com/vi/cYOB941gyXI/maxresdefault.jpg,SonyMusicIndiaVEVO,"4 Minutes, 52 Seconds",2017-08-24T07:00:02
"Nazm Nazm - Lyrical | Bareilly Ki Barfi | Kriti Sanon, Ayushmann Khurrana & Rajkummar Rao | Arko",https://www.youtube.com/watch?v=DK_UsATwoxI,https://i.ytimg.com/vi/DK_UsATwoxI/maxresdefault.jpg,Zee Music Company,"3 Minutes, 56 Seconds",2017-08-16T10:25:06
Thodi Der -Full Video | Half Girlfriend | Arjun Kapoor & Shraddha Kapoor | Farhan S & Shreya Ghoshal,https://www.youtube.com/watch?v=FGTv9-oQhIg,https://i.ytimg.com/vi/FGTv9-oQhIg/maxresdefault.jpg,Zee Music Company,"5 Minutes, 15 Seconds",2017-07-06T13:48:09
Meri Bheegi Bheegi Si with lyrics | मेरी भीगी भीगी सी के बोल | Kishore Kumar,https://www.youtube.com/watch?v=Wh-bV7i0B78,https://i.ytimg.com/vi/Wh-bV7i0B78/maxresdefault.jpg,Saregama Music,"4 Minutes, 35 Seconds",2017-07-05T05:36:47
Atif Aslam : Darasal Full Video Song | Raabta | Sushant Singh Rajput & Kriti Sanon | Pritam,https://www.youtube.com/watch?v=uCMYzolEbO0,https://i.ytimg.com/vi/uCMYzolEbO0/maxresdefault.jpg,T-Series,"3 Minutes, 21 Seconds",2017-06-16T14:00:04
"Raabta Title Song (Full Video) | Deepika Padukone, Sushant Singh Rajput, Kriti Sanon | Pritam, Jam 8",https://www.youtube.com/watch?v=zAU_rsoS5ok,https://i.ytimg.com/vi/zAU_rsoS5ok/maxresdefault.jpg,T-Series,"3 Minutes, 35 Seconds",2017-06-15T13:30:40
